2015/5/1 4:00,137,河南南阳陶岔,长江,南水北调中线取水口,7.34,Ⅰ,8.02,Ⅰ,1.47,Ⅰ,9999,-,0.11,Ⅰ
2015/5/1 4:00,107,湖南岳阳岳阳楼,长江,洞庭湖出口,7.35,Ⅰ,8.35,Ⅰ,1.51,Ⅰ,9999,-,0.13,Ⅰ
2015/5/1 7:00,158,四川广元清风峡,长江,嘉陵江（陕-川省界）,8.49,Ⅰ,11.02,Ⅰ,1.3,Ⅰ,1.71,-,-1,-
2015/5/1 8:00,119,四川乐山岷江大桥,长江,岷江（与大渡河汇合前）,7.71,Ⅰ,6.8,Ⅱ,3.51,Ⅱ,9999,-,0.28,Ⅱ
2015/5/1 8:00,123,江西南昌滁槎,长江,赣江（鄱阳湖入口）,6.75,Ⅰ,8.62,Ⅰ,2.26,Ⅱ,1.89,-,0.2,Ⅱ
2015/5/1 8:00,56,安徽安庆皖河口,长江,长江干流,7.67,Ⅰ,7.18,Ⅱ,-1,-,9999,-,0.15,Ⅰ
2015/5/1 8:00,107,湖南岳阳岳阳楼,长江,洞庭湖出口,7.33,Ⅰ,8.19,Ⅰ,1.43,Ⅰ,9999,-,0.11,Ⅰ
2015/5/1 8:00,117,四川宜宾凉姜沟,长江,岷江（入长江前）,7.42,Ⅰ,7.16,Ⅱ,1.58,Ⅰ,9999,-,0.12,Ⅰ
2015/5/1 8:00,18,江苏南京林山,长江,长江干流（皖-苏省界）,8.19,Ⅰ,7.64,Ⅰ,-1,-,9999,-,0.29,Ⅱ
2015/5/1 8:00,173,湖南常德坡头,长江,沅江（入洞庭湖）,8.83,Ⅰ,5.97,Ⅲ,-1,-,9999,-,-1,-
2015/5/1 8:00,65,湖北武汉宗关,长江,汉江（入长江前）,7.54,Ⅰ,9.12,Ⅰ,2.28,Ⅱ,9999,-,0.16,Ⅱ
2015/5/1 8:00,16,湖南岳阳城陵矶,长江,长江干流,7.56,Ⅰ,9.8,Ⅰ,1.56,Ⅰ,9999,-,0.13,Ⅰ
2015/5/1 8:00,74,四川攀枝花龙洞,长江,长江干流,8.12,Ⅰ,8.05,Ⅰ,1.09,Ⅰ,9999,-,0.09,Ⅰ
2015/5/1 8:00,112,江苏扬州三江营,长江,夹江（南水北调取水口）,7.53,Ⅰ,7.81,Ⅰ,2.93,Ⅱ,9999,-,-1,-
2015/5/1 8:00,75,湖北宜昌南津关,长江,长江干流（三峡水库出口）,7.38,Ⅰ,8.07,Ⅰ,1.33,Ⅰ,9999,-,0.08,Ⅰ
2015/5/1 8:00,76,江西九江河西水厂,长江,长江干流（鄂-赣省界）,7.45,Ⅰ,6.73,Ⅱ,1.29,Ⅰ,9999,-,0.11,Ⅰ
2015/5/1 8:00,5,重庆朱沱,长江,长江干流（川-渝省界）,8.4,Ⅰ,8.65,Ⅰ,1.45,Ⅰ,9999,-,0.32,Ⅱ
2015/5/1 8:00,118,四川泸州沱江二桥,长江,沱江（入长江前）,7.51,Ⅰ,7.02,Ⅱ,3.6,Ⅱ,9999,-,0.18,Ⅱ
