2016/9/1 4:00,56,安徽安庆皖河口,长江,长江干流,7.45,Ⅰ,6.44,Ⅱ,1.71,Ⅰ,9999,-,0.03,Ⅰ
2016/9/1 4:00,117,四川宜宾凉姜沟,长江,岷江（入长江前）,6.82,Ⅰ,7.53,Ⅰ,1.82,Ⅰ,9999,-,0.23,Ⅱ
2016/9/1 4:00,137,河南南阳陶岔,长江,南水北调中线取水口,8.23,Ⅰ,9.37,Ⅰ,-1,-,9999,-,-1,-
2016/9/2 4:00,114,江西九江蛤蟆石,长江,鄱阳湖出口,7.26,Ⅰ,7.5,Ⅰ,2.65,Ⅱ,9999,-,0.26,Ⅱ
2016/9/2 4:00,137,河南南阳陶岔,长江,南水北调中线取水口,8.22,Ⅰ,9.46,Ⅰ,-1,-,9999,-,0.03,Ⅰ
2016/9/2 4:00,107,湖南岳阳岳阳楼,长江,洞庭湖出口,6.88,Ⅰ,6.79,Ⅱ,-1,-,9999,-,0.22,Ⅱ
2016/9/2 4:00,75,湖北宜昌南津关,长江,长江干流（三峡水库出口）,7.25,Ⅰ,7.49,Ⅱ,-1,-,9999,-,0.26,Ⅱ
2016/9/2 4:00,118,四川泸州沱江二桥,长江,沱江（入长江前）,7.93,Ⅰ,6.14,Ⅱ,2.32,Ⅱ,9999,-,0.06,Ⅰ
2016/9/2 7:00,123,江西南昌滁槎,长江,赣江（鄱阳湖入口）,7.05,Ⅰ,6.36,Ⅱ,3.79,Ⅱ,3.15,-,0.13,Ⅰ
2016/9/2 8:00,5,重庆朱沱,长江,长江干流（川-渝省界）,8.27,Ⅰ,5.79,Ⅲ,2.27,Ⅱ,9999,-,0.34,Ⅱ
2016/9/2 8:00,16,湖南岳阳城陵矶,长江,长江干流,7.76,Ⅰ,6.2,Ⅱ,2.25,Ⅱ,9999,-,0.18,Ⅱ
2016/9/2 8:00,56,安徽安庆皖河口,长江,长江干流,7.55,Ⅰ,6.03,Ⅱ,3.31,Ⅱ,9999,-,0.13,Ⅰ
2016/9/2 8:00,65,湖北武汉宗关,长江,汉江（入长江前）,7.24,Ⅰ,6.13,Ⅱ,2.68,Ⅱ,9999,-,0.18,Ⅱ
2016/9/2 8:00,74,四川攀枝花龙洞,长江,长江干流,8.31,Ⅰ,8.73,Ⅰ,3.26,Ⅱ,9999,-,0.19,Ⅱ
2016/9/2 8:00,76,江西九江河西水厂,长江,长江干流（鄂-赣省界）,7.46,Ⅰ,7.07,Ⅱ,2.33,Ⅱ,9999,-,0.07,Ⅰ
2016/9/2 8:00,110,湖南长沙新港,长江,湘江（洞庭湖入口）,7.53,Ⅰ,4.85,Ⅳ,2.62,Ⅱ,-1,-,0.07,Ⅰ
2016/9/2 8:00,117,四川宜宾凉姜沟,长江,岷江（入长江前）,7.01,Ⅰ,8.11,Ⅰ,1.89,Ⅰ,9999,-,0.31,Ⅱ
2016/9/2 8:00,119,四川乐山岷江大桥,长江,岷江（与大渡河汇合前）,7.14,Ⅰ,6.93,Ⅱ,2,Ⅰ,9999,-,0.11,Ⅰ
2016/9/2 8:00,125,湖北丹江口胡家岭,长江,丹江口水库（库体）,8.07,Ⅰ,7.29,Ⅱ,1.22,Ⅰ,9999,-,0.22,Ⅱ
2016/9/2 8:00,158,四川广元清风峡,长江,嘉陵江（陕-川省界）,8.3,Ⅰ,9.1,Ⅰ,1.54,Ⅰ,2.36,-,0.09,Ⅰ
2016/9/2 8:00,167,贵州赤水鲢鱼溪,长江,赤水河（黔-川省界）,8.69,Ⅰ,6.96,Ⅱ,4.27,Ⅲ,9999,-,0.21,Ⅱ
2016/9/2 8:00,173,湖南常德坡头,长江,沅江（入洞庭湖）,7.42,Ⅰ,7.47,Ⅱ,0.57,Ⅰ,9999,-,0.03,Ⅰ
2016/9/2 8:00,175,湖南常德沙河口,长江,澧水（入洞庭湖）,8.89,Ⅰ,7.09,Ⅱ,0.16,Ⅰ,9999,-,0.56,Ⅲ
2016/9/2 8:00,184,湖南益阳万家嘴,长江,资水（入洞庭湖前）,7.39,Ⅰ,3.38,Ⅳ,-1,-,9999,-,1.87,Ⅴ
2016/9/2 12:00,76,江西九江河西水厂,长江,长江干流（鄂-赣省界）,7.4,Ⅰ,6.74,Ⅱ,2.78,Ⅱ,9999,-,0.08,Ⅰ
2016/9/3 4:00,75,湖北宜昌南津关,长江,长江干流（三峡水库出口）,7.25,Ⅰ,7.4,Ⅱ,-1,-,9999,-,-1,-
2016/9/3 4:00,114,江西九江蛤蟆石,长江,鄱阳湖出口,7.15,Ⅰ,7.09,Ⅱ,2.91,Ⅱ,9999,-,0.17,Ⅱ
