2016/3/1 0:00,175,湖南常德沙河口,长江,澧水（入洞庭湖）,7.33,Ⅰ,-1,-,1.37,Ⅰ,9999,-,0.58,Ⅲ
2016/3/1 0:00,75,湖北宜昌南津关,长江,长江干流（三峡水库出口）,7.97,Ⅰ,9.75,Ⅰ,2,Ⅰ,9999,-,0.08,Ⅰ
2016/3/1 0:00,74,四川攀枝花龙洞,长江,长江干流,7.86,Ⅰ,9.88,Ⅰ,-1,-,9999,-,0.03,Ⅰ
2016/3/1 0:00,173,湖南常德坡头,长江,沅江（入洞庭湖）,7.35,Ⅰ,16.81,Ⅰ,2.63,Ⅱ,9999,-,-1,-
2016/3/1 0:00,56,安徽安庆皖河口,长江,长江干流,7.65,Ⅰ,9.72,Ⅰ,2.06,Ⅱ,9999,-,0.17,Ⅱ
2016/3/1 0:00,184,湖南益阳万家嘴,长江,资水（入洞庭湖前）,6.39,Ⅰ,5.96,Ⅲ,1.05,Ⅰ,9999,-,0.19,Ⅱ
2016/3/1 0:00,112,江苏扬州三江营,长江,夹江（南水北调取水口）,7.35,Ⅰ,10.28,Ⅰ,1.5,Ⅰ,9999,-,0.25,Ⅱ
2016/3/1 4:00,184,湖南益阳万家嘴,长江,资水（入洞庭湖前）,6.4,Ⅰ,5.74,Ⅲ,2.1,Ⅱ,9999,-,-1,-
2016/3/1 4:00,56,安徽安庆皖河口,长江,长江干流,7.63,Ⅰ,9.6,Ⅰ,2.93,Ⅱ,9999,-,0.19,Ⅱ
2016/3/1 4:00,65,湖北武汉宗关,长江,汉江（入长江前）,8.7,Ⅰ,12.78,Ⅰ,3.86,Ⅱ,9999,-,0.33,Ⅱ
2016/3/1 4:00,74,四川攀枝花龙洞,长江,长江干流,7.85,Ⅰ,9.72,Ⅰ,-1,-,9999,-,0.04,Ⅰ
2016/3/1 4:00,75,湖北宜昌南津关,长江,长江干流（三峡水库出口）,7.97,Ⅰ,9.77,Ⅰ,2.01,Ⅱ,9999,-,0.09,Ⅰ
2016/3/1 4:00,76,江西九江河西水厂,长江,长江干流（鄂-赣省界）,7.54,Ⅰ,9.36,Ⅰ,1.86,Ⅰ,9999,-,0.09,Ⅰ
2016/3/1 4:00,107,湖南岳阳岳阳楼,长江,洞庭湖出口,7.41,Ⅰ,12.36,Ⅰ,1.2,Ⅰ,9999,-,0.19,Ⅱ
2016/3/1 4:00,112,江苏扬州三江营,长江,夹江（南水北调取水口）,7.37,Ⅰ,10.31,Ⅰ,1.5,Ⅰ,9999,-,0.25,Ⅱ
2016/3/1 4:00,114,江西九江蛤蟆石,长江,鄱阳湖出口,7.3,Ⅰ,9.38,Ⅰ,2.13,Ⅱ,9999,-,2.57,劣Ⅴ
2016/3/1 4:00,118,四川泸州沱江二桥,长江,沱江（入长江前）,8.17,Ⅰ,10.76,Ⅰ,3.11,Ⅱ,9999,-,0.17,Ⅱ
2016/3/1 4:00,173,湖南常德坡头,长江,沅江（入洞庭湖）,8.33,Ⅰ,15.74,Ⅰ,2.76,Ⅱ,9999,-,-1,-
2016/3/1 4:00,175,湖南常德沙河口,长江,澧水（入洞庭湖）,7.35,Ⅰ,-1,-,1.19,Ⅰ,9999,-,0.64,Ⅲ
2016/3/1 4:00,5,重庆朱沱,长江,长江干流（川-渝省界）,-1,-,9.43,Ⅰ,1.55,Ⅰ,9999,-,0.27,Ⅱ
